time,power,VO2,cadence,lactate,rf,heart_rate,saturation
577,169,2696.9,93,1.5188,22.365,126.7,97
578,169,2734,93,1.5237,23.378,126.3,97
579,169,2771.1,93,1.5285,24.39,126,97
580,169,2990.4,93,1.5333,25.016,126,97
581,169,3209.7,93,1.5382,25.641,126,97
582,169,2947.9,93,1.543,23.463,126,97
583,169,2686.1,92,1.5478,21.286,126,97
584,169,2424.3,92,1.5527,19.108,126,97
585,169,2723.4,93,1.5575,22.43,126,97
586,169,3022.5,92,1.5623,25.751,126,97
587,169,3005.6,92,1.5672,25.232,126,97
588,169,2988.7,92,1.572,24.713,126,97
589,169,2971.8,93,1.5768,24.194,126,97
590,169,2754.5,92,1.5817,23.591,126,98
591,169,2537.1,92,1.5865,22.989,126,98
592,169,2542.1,92,1.5913,22.844,126,98
593,169,2547.2,93,1.5962,22.7,126,98
594,169,2552.2,93,1.601,22.556,126,98
595,169,2709.8,91,1.6058,24.379,126,98
596,169,2867.4,90,1.6107,26.201,126,97
597,169,2857.1,91,1.6155,25.978,125.7,97
598,169,2846.8,91,1.6203,25.755,125.3,97
599,169,2836.6,92,1.6252,25.532,125,97
600,169,2796.8,93,1.63,23.877,124.5,97
601,169,2757,94,1.6328,22.222,124,97
602,169,2713,94,1.6357,23.399,123.7,97
603,169,2669,93,1.6385,24.575,123.3,97
604,169,2625,93,1.6413,25.751,123,97
605,169,2661.6,94,1.6442,25.071,123,97
606,169,2698.3,93,1.647,24.39,123,97
607,169,2662.8,93,1.6498,24.628,123,97
608,169,2627.2,93,1.6527,24.866,123,97
609,169,2591.7,94,1.6555,25.105,123,97
610,169,2719.4,94,1.6583,25.768,124,97
611,169,2847.1,95,1.6612,26.432,125,97
612,169,2894.8,95,1.664,26.49,125,97
613,169,2942.5,94,1.6668,26.549,125,97
614,169,2901.1,93,1.6697,26.549,125,97
615,169,2859.8,91,1.6725,26.549,125,97
616,169,2957.4,92,1.6753,26.958,125.3,97
617,169,3055,92,1.6782,27.368,125.7,97
618,169,3152.5,94,1.681,27.778,126,97
619,169,2875.2,94,1.6838,25.054,126.7,97
620,169,2597.8,94,1.6867,22.331,127.3,97
621,169,2320.4,94,1.6895,19.608,128,97
622,169,2652.4,95,1.6923,22.049,128,97
623,169,2984.5,96,1.6952,24.49,128,97
624,169,3117.7,95,1.698,25.065,128.5,97
625,169,3250.9,93,1.7008,25.641,129,97
626,169,3087.1,92,1.7037,25.462,129,97
627,169,2923.2,93,1.7065,25.283,129,97
628,169,2759.4,93,1.7093,25.105,129,97
629,169,2835.9,93,1.7122,23.829,129,97
630,169,2912.3,92,1.715,22.553,129,97
631,169,2988.8,93,1.7178,21.277,129,97
632,169,2778.1,94,1.7207,23.404,129,97
633,169,2567.3,93,1.7235,25.532,129,97
634,169,2499.3,93,1.7263,24.484,128.3,97
635,169,2431.4,94,1.7292,23.436,127.7,97
636,169,2363.4,95,1.732,22.388,127,97
637,169,2529.6,95,1.7348,21.004,126.7,97
638,169,2695.8,95,1.7377,19.621,126.3,97
639,169,2862,94,1.7405,18.237,126,97
640,169,2766.1,94,1.7433,20.063,126,97
641,169,2670.2,93,1.7462,21.889,126,97
642,169,2574.3,93,1.749,23.715,126,97
643,169,2614.7,93,1.7518,23.094,125.5,97
644,169,2655,92,1.7547,22.472,125,97
645,169,2687,92,1.7575,22.444,125,97
646,169,2719,93,1.7603,22.416,125,97
647,169,2751,94,1.7632,22.388,125,97
648,169,2706.5,95,1.766,22.777,124.5,97
649,169,2662.1,95,1.7688,23.166,124,97
650,169,2665.3,94,1.7717,23.812,124,97
651,169,2668.6,94,1.7745,24.458,124,97
652,169,2671.8,94,1.7773,25.105,124,97
653,169,2769.3,93,1.7802,23.381,124,97
654,169,2866.8,92,1.783,21.657,124,97
655,169,2964.3,92,1.7858,19.934,124,97
656,169,2956.8,92,1.7887,20.836,124,97
657,187,2949.3,92,1.7915,21.739,124,97
658,224,2941.8,92,1.7943,22.642,124,98
659,243,2800.2,91,1.7972,23.926,124,98
660,243,2658.5,92,1.8,25.21,124,98
661,243,2694.3,94,1.8065,24.354,124,98
662,243,2730.1,93,1.813,23.498,124,97
663,243,2765.9,92,1.8195,22.642,124,97
664,243,2615.9,92,1.826,24.141,124,97
665,243,2466,92,1.8325,25.641,124,97
666,243,2606.2,92,1.839,26.273,124,98
667,243,2746.4,91,1.8455,26.906,124,98
668,243,2837.3,89,1.852,26.034,124.3,98
669,243,2928.3,89,1.8585,25.163,124.7,98
670,243,3019.3,90,1.865,24.291,125,98
671,243,2934.8,91,1.8715,24.194,125.5,98
672,243,2850.3,90,1.878,24.096,126,98
673,243,2973.4,90,1.8845,24.924,127,98
674,243,3096.4,89,1.891,25.751,128,98
675,243,3163.4,90,1.8975,26.513,128.3,98
676,243,3230.5,92,1.904,27.275,128.7,98
677,243,3297.5,93,1.9105,28.037,129,98
678,243,3281.6,92,1.917,27.78,130,98
679,243,3265.7,92,1.9235,27.523,131,97
680,243,3180.3,92,1.93,25.957,131,97
681,243,3094.9,92,1.9365,24.39,131,97
682,243,3091.4,92,1.943,25.296,131.5,97
683,243,3087.9,91,1.9495,26.201,132,98
684,243,2977.7,91,1.956,25.435,132.3,97
685,243,2867.5,90,1.9625,24.67,132.7,97
686,243,2757.4,90,1.969,23.904,133,97
687,243,2869.5,90,1.9755,23.763,133.5,97
688,243,2981.5,91,1.982,23.622,134,97
689,243,3053.3,92,1.9885,23.561,134,97
690,243,3125.1,96,1.995,23.499,134,97
691,243,3196.9,95,2.0015,23.438,134,97
692,243,3069,90,2.008,24.377,134.5,97
693,243,2941.1,91,2.0145,25.316,135,97
694,243,3010,93,2.021,27.364,135,97
695,243,3078.9,91,2.0275,29.412,135,97
696,243,2982.8,90,2.034,29.223,135.7,97
697,243,2886.7,91,2.0405,29.035,136.3,97
698,243,2790.6,91,2.047,28.846,137,97
699,243,2889.6,91,2.0535,28.122,137,97
700,243,2988.5,92,2.06,27.397,137,97
701,243,3122.7,91,2.0665,25.463,136,97
702,243,3256.9,91,2.073,23.529,135,98
703,243,3306.5,91,2.0795,23.529,134,97
704,243,3356.1,91,2.086,23.529,133,97
705,243,3405.7,91,2.0925,23.529,132,97
706,243,3370.9,90,2.099,24.37,133.5,97
707,243,3336.2,90,2.1055,25.21,135,97
708,243,3276.5,91,2.112,24.559,135.3,97
709,243,3216.8,91,2.1185,23.907,135.7,97
710,243,3157.1,92,2.125,23.256,136,97
711,243,3150.8,91,2.1315,22.949,134.5,97
712,243,3144.5,91,2.138,22.642,133,97
713,243,1589.8,90,2.1445,34.222,134,96
714,243,35.118,90,2.151,45.802,135,96
715,243,4686.3,91,2.1575,35.714,138,96
716,243,4373,92,2.164,31.653,137.3,97
717,243,4059.7,92,2.1705,27.591,136.7,97
718,243,3746.3,91,2.177,23.529,136,97
719,243,3597.1,92,2.1835,24.265,138,97
720,243,3447.9,93,2.19,25,140,97
721,243,3422,94,2.2043,26.101,139.7,97
722,243,3396,95,2.2187,27.201,139.3,97
723,243,3370.1,96,2.233,28.302,139,97
724,243,3308.4,95,2.2473,27.664,139,97
725,243,3246.7,93,2.2617,27.027,139,97
726,243,3200.9,94,2.276,27.532,139.5,97
727,243,3155.1,97,2.2903,28.037,140,97
728,243,3267.1,96,2.3047,27.972,140.5,97
729,243,3379.2,94,2.319,27.907,141,97
730,243,3481.5,92,2.3333,27.59,141.5,97
731,243,3583.9,91,2.3477,27.273,142,97
732,243,3595.7,91,2.362,27.525,142,97
733,243,3607.6,90,2.3763,27.778,142,96
734,243,3494,89,2.3907,27.177,142.3,96
735,243,3380.3,89,2.405,26.575,142.7,96
736,243,3266.7,88,2.4193,25.974,143,96
737,243,3197,88,2.4337,23.81,144.3,96
738,243,3127.3,87,2.448,21.645,145.7,96
739,243,3057.6,87,2.4623,19.481,147,96
740,243,3090.2,88,2.4767,23.694,144.5,96
741,243,3122.8,90,2.491,27.907,142,96
742,243,3293.7,90,2.5053,27.778,142,96
743,243,3464.6,89,2.5197,27.65,142,96
744,243,3474.5,89,2.534,26.812,142.5,96
745,243,3484.4,89,2.5483,25.974,143,96
746,243,3613,88,2.5627,27.987,142.5,96
747,243,3741.6,89,2.577,30,142,96
748,243,3629.7,90,2.5913,29.563,143,97
749,243,3517.8,90,2.6057,29.126,144,97
750,243,3429.5,89,2.62,28.592,143.7,97
751,243,3341.3,88,2.6343,28.057,143.3,97
752,243,3253,88,2.6487,27.523,143,97
753,243,3383.6,89,2.663,28.116,143,97
754,243,3514.3,89,2.6773,28.708,143,97
755,243,3429.7,88,2.6917,27.512,143.5,97
756,243,3345.2,88,2.706,26.316,144,97
757,243,3319.6,89,2.7203,26.983,144,97
758,243,3294,90,2.7347,27.65,144,97
759,243,3217.2,91,2.749,27.844,144.5,97
760,243,3140.4,85,2.7633,28.037,145,97
761,228,3198.1,82,2.7777,28.373,145,97
762,228,3255.7,91,2.792,28.708,145,97
763,235,3348.3,94,2.8063,29.818,145,97
764,235,3441,93,2.8207,30.928,145,97
765,243,3376,98,2.835,32.413,145,97
766,243,3311,97,2.8493,33.898,145,97
767,243,3198.9,95,2.8637,33.078,145,97
768,243,3086.7,94,2.878,32.258,145,97
769,243,3042.7,94,2.8923,30.763,144.5,97
770,243,2998.7,93,2.9067,29.268,144,97
771,243,3208.8,93,2.921,28.653,144,97
772,243,3418.8,93,2.9353,28.037,144,97
773,243,3452.2,94,2.9497,27.412,143,97
774,243,3485.6,95,2.964,26.786,142,97
775,243,3514,94,2.9783,26.515,142,97
776,217,3542.3,91,2.9927,26.245,142,97
777,206,3570.7,92,3.007,25.974,142,97
778,220,3530.4,95,3.0213,27.621,142,97
779,217,3490.1,95,3.0357,29.268,142,97
780,215,3423.9,94,3.05,28.719,142.5,97
781,219,3357.6,94,3.0585,28.169,143,97
782,217,3330.4,94,3.067,28.169,143,97
783,211,3303.2,93,3.0755,28.169,143,97
784,213,3275.7,93,3.084,28.37,143,97
785,213,3248.3,93,3.0925,28.571,143,97
786,214,3373.3,93,3.101,28.571,143.5,96
787,216,3498.2,94,3.1095,28.571,144,96
788,217,3285.2,94,3.118,26.401,143.7,96
789,219,3072.1,95,3.1265,24.23,143.3,96
790,223,2859.1,95,3.135,22.059,143,96
791,223,3235.9,95,3.1435,26.736,143,96
792,222,3612.8,95,3.152,31.414,143,96
793,222,3680.2,96,3.1605,31.414,143.5,96
794,220,3747.7,95,3.169,31.414,144,96
795,220,3713.7,94,3.1775,29.22,144.5,96
796,215,3679.7,94,3.186,27.027,145,96
797,215,3491.7,94,3.1945,27.275,145,96
798,218,3303.8,94,3.203,27.523,145,96
799,216,3362.9,94,3.2115,28.687,144.5,97
800,214,3422.1,93,3.22,29.851,144,97
801,214,3337.9,93,3.2285,27.969,144,97
802,215,3253.7,95,3.237,26.087,144,97
803,215,3328.9,94,3.2455,26.825,144,97
804,227,3404,91,3.254,27.564,144,97
805,243,3479.2,92,3.2625,28.302,144,97
806,222,3553,95,3.271,28.785,143.5,97
807,206,3626.9,93,3.2795,29.268,143,97
808,212,3309.9,93,3.288,28.209,143,97
809,212,2992.9,94,3.2965,27.149,143,97
810,212,2984.8,93,3.305,29.281,143.5,97
811,182,2976.8,90,3.3135,31.414,144,97
812,122,3177.6,77,3.322,31.414,143.5,97
813,61,3378.4,57,3.3305,31.414,143,97
814,30,3259,38,3.339,31.091,142.5,97
815,42,3139.6,29,3.3475,30.769,142,97
816,148,3222.8,42,3.356,29.603,142,97
817,243,3306,66,3.3645,28.436,142,97
818,242,3224.8,77,3.373,28.924,141.5,97
819,242,3143.6,78,3.3815,29.412,141,97
820,243,2681,82,3.39,31.189,141,97
821,243,2218.4,85,3.3985,32.967,141,97
822,243,2404.9,88,3.407,27.804,139.5,97
823,243,2591.5,90,3.4155,22.642,138,97
824,243,3328.9,92,3.424,26.321,137.5,97
825,243,4066.4,91,3.4325,30,137,97
826,243,3761.1,91,3.441,29.493,137,97
827,243,3455.7,92,3.4495,28.986,137,97
828,243,3011.9,92,3.458,27.554,137,97
829,243,2568,91,3.4665,26.123,137,97
830,243,2124.1,91,3.475,24.691,137,97
831,243,4057.4,92,3.4835,45.802,135,96
832,243,3935.5,92,3.492,35.453,135.5,95
833,243,3813.6,90,3.5005,25.105,136,95
834,243,3710,90,3.509,25.996,136,94
835,243,3606.5,90,3.5175,26.887,136,94
836,243,3502.9,90,3.526,27.778,136,94
837,243,3490.5,91,3.5345,28.523,136,94
838,243,3478,91,3.543,29.268,136,94
839,243,3388.7,91,3.5515,29.34,136.5,94
840,243,3299.4,90,3.56,29.412,137,94
841,243,3066.8,89,3.5642,26.852,137,93
842,243,2834.2,88,3.5683,24.291,137,93
843,243,3064.7,90,3.5725,24.633,137.3,94
844,243,3295.1,91,3.5767,24.975,137.7,94
845,243,3525.5,92,3.5808,25.316,138,94
846,243,3270.1,93,3.585,23.297,137.5,95
847,243,3014.6,93,3.5892,21.277,137,95
848,243,3438.2,93,3.5933,25.417,137,95
849,243,3861.8,92,3.5975,29.557,137,95
850,243,3630.2,92,3.6017,29.341,138,96
851,243,3398.6,93,3.6058,29.126,139,96
852,243,3405.8,95,3.61,28.763,139.3,96
853,243,3413,97,3.6142,28.4,139.7,96
854,243,3420.2,97,3.6183,28.037,140,97
855,243,3471.8,95,3.6225,29.019,141,97
856,243,3523.4,95,3.6267,30,142,97
857,243,3418.6,96,3.6308,29.354,142,97
858,243,3313.8,95,3.635,28.708,142,96
859,243,3125.6,94,3.6392,27.23,142,96
860,243,2937.3,94,3.6433,25.751,142,96
861,243,3370,94,3.6475,28.833,142.5,96
862,243,3802.6,93,3.6517,31.915,143,96
863,243,3600.1,93,3.6558,29.911,143,97
864,243,3397.6,93,3.66,27.907,143,97
865,243,3264.6,94,3.6642,26.357,143,97
866,243,3131.5,95,3.6683,24.806,143,97
867,243,2998.5,94,3.6725,23.256,143,97
868,243,3161,92,3.6767,25.453,143,97
869,243,3323.6,91,3.6808,27.65,143,97
870,243,3360.4,91,3.685,28.531,143,96
871,243,3397.2,92,3.6892,29.412,143,96
872,243,3418.2,92,3.6933,28.992,143.5,96
873,243,3439.2,92,3.6975,28.571,144,96
874,243,3438.3,92,3.7017,29.137,144,96
875,243,3437.3,92,3.7058,29.703,144,96
876,243,3249.9,93,3.71,28.009,144.5,96
877,243,3062.4,93,3.7142,26.316,145,96
878,243,3298.6,92,3.7183,28.309,145,96
879,243,3534.8,92,3.7225,30.303,145,96
880,243,3357.5,92,3.7267,28.485,144.5,96
881,243,3180.1,93,3.7308,26.667,144,96
882,243,3117.5,91,3.735,26.361,144.3,96
883,243,3054.9,91,3.7392,26.056,144.7,96
884,243,2992.4,92,3.7433,25.751,145,96
885,243,3178,91,3.7475,26.96,145,95
886,243,3363.6,89,3.7517,28.169,145,96
887,243,3426.8,89,3.7558,26.43,145.5,95
888,243,3489.9,89,3.76,24.691,146,95
889,243,3569.7,89,3.7642,27.052,145.5,95
890,243,3649.5,89,3.7683,29.412,145,95
891,243,3497.4,89,3.7725,28.38,145,95
892,243,3345.4,89,3.7767,27.348,145,95
893,243,3193.3,89,3.7808,26.316,145,95
894,243,3908.8,89,3.785,32.609,145,95
895,207,3838.3,90,3.7892,31.768,145,95
896,136,3767.8,95,3.7933,30.928,145,95
897,101,3421.8,101,3.7975,30.77,145,95
898,101,3075.7,102,3.8017,30.612,145,95
899,101,3364.3,99,3.8058,31.096,144.5,95
900,101,3652.9,96,3.81,31.579,144,95
901,101,3570.7,94,3.8132,32.006,145,95
902,101,3488.5,93,3.8163,32.432,146,95
903,101,3535.4,93,3.8195,32.791,145.5,95
904,101,3582.2,92,3.8227,33.149,145,95
905,101,3433.6,92,3.8258,33.149,145.5,95
906,101,3284.9,92,3.829,33.149,146,95
907,101,3115.9,93,3.8322,32.448,145,95
908,101,2946.8,93,3.8353,31.746,144,95
909,101,3118.3,93,3.8385,31.417,144,95
910,101,3289.8,94,3.8417,31.088,144,96
911,101,3297.7,94,3.8448,30.619,143.5,96
912,101,3305.6,93,3.848,30.151,143,96
913,101,3061.5,94,3.8512,26.95,142.7,96
914,101,2817.4,94,3.8543,23.749,142.3,96
915,101,2573.2,94,3.8575,20.548,142,96
916,101,3475.9,94,3.8607,30.769,141,96
917,101,3575.5,95,3.8638,31.342,141,96
918,101,3675,95,3.867,31.915,141,96
919,101,3443.5,96,3.8702,30.381,140.5,95
920,101,3211.9,96,3.8733,28.846,140,95
921,101,3149.1,95,3.8765,26.666,138.3,95
922,101,3086.4,95,3.8797,24.485,136.7,95
923,101,3023.7,96,3.8828,22.305,135,95
924,101,2681.6,97,3.886,27.819,134.5,95
925,101,2339.5,97,3.8892,33.333,134,95
926,101,3051.2,95,3.8923,39.216,132,95
927,101,3112.5,96,3.8955,35.806,131.7,95
928,101,3173.7,97,3.8987,32.396,131.3,95
929,101,3234.9,97,3.9018,28.986,131,95
930,101,3198.5,96,3.905,28.511,130.5,95
931,101,3162.1,96,3.9082,28.037,130,95
932,101,2945.5,95,3.9113,27.844,130,95
933,101,2728.9,94,3.9145,27.65,130,95
934,101,2926.6,93,3.9177,27.4,130,95
935,101,3124.4,94,3.9208,27.149,130,95
936,101,3095.1,94,3.924,28.281,128.5,95
937,101,3065.8,96,3.9272,29.412,127,95
938,101,3077,97,3.9303,27.738,126.3,95
939,101,3088.1,97,3.9335,26.064,125.7,95
940,101,3099.3,98,3.9367,24.39,125,95
941,101,2886.6,98,3.9398,23.516,125,95
942,101,2673.9,95,3.943,22.642,125,96
943,101,2796.3,94,3.9462,23.428,124.7,96
944,101,2918.8,95,3.9493,24.214,124.3,95
945,101,3041.2,97,3.9525,25,124,95
946,101,2990.5,98,3.9557,25.658,123,95
947,101,2939.7,97,3.9588,26.316,122,95
948,101,2585.8,96,3.962,23.975,121.3,95
949,101,2231.8,96,3.9652,21.634,120.7,95
950,101,1877.9,97,3.9683,19.293,120,95
951,101,2330.6,98,3.9715,23.665,120,95
952,101,2783.4,99,3.9747,28.037,120,95
953,101,2897.3,99,3.9778,27.717,119.5,95
954,101,3011.1,98,3.981,27.397,119,95
955,101,2834.6,97,3.9842,26.329,118.7,95
956,101,2658.2,96,3.9873,25.261,118.3,96
957,101,2481.7,96,3.9905,24.194,118,96
958,101,2537.3,96,3.9937,26.05,118,96
959,101,2593,96,3.9968,27.907,118,96
960,101,2504.2,96,4,27.287,118,96
961,101,2415.5,95,3.9978,26.667,118,96
962,101,2445.8,95,3.9957,27.352,117.5,95
963,101,2476.2,94,3.9935,28.037,117,95
964,101,2483.9,94,3.9913,28.037,115.5,95
965,101,2491.5,94,3.9892,28.037,114,95
966,101,2420.6,97,3.987,27.994,114.3,95
967,101,2349.6,99,3.9848,27.95,114.7,95
968,101,2278.6,100,3.9827,27.907,115,95
969,101,2369.6,99,3.9805,27.715,115,95
970,101,2460.6,97,3.9783,27.523,115,95
971,101,2453.1,95,3.9762,25.714,114.5,95
972,101,2445.5,95,3.974,23.904,114,95
973,101,2345.1,96,3.9718,24.167,113.7,95
974,101,2244.7,97,3.9697,24.429,113.3,95
975,101,2144.3,96,3.9675,24.691,113,96
976,101,2199.7,95,3.9653,25.504,113,95
977,101,2255.1,94,3.9632,26.316,113,95
978,101,2328.8,94,3.961,26.491,113,95
979,101,2402.5,94,3.9588,26.667,113,95
980,101,2312.4,94,3.9567,25.941,113.3,95
981,101,2222.3,94,3.9545,25.215,113.7,95
982,101,2132.1,93,3.9523,24.49,114,95
983,101,2167,94,3.9502,24.957,112.5,95
984,101,2201.9,99,3.948,25.424,111,95
985,101,2215.7,102,3.9458,26.105,111,95
986,101,2229.5,103,3.9437,26.786,111,95
987,101,2164,104,3.9415,26.707,111,95
988,101,2098.4,102,3.9393,26.628,111,95
989,101,2032.8,100,3.9372,26.549,111,95
990,101,2048.3,100,3.935,26.727,111,95
991,101,2063.9,100,3.9328,26.906,111,95
992,101,2135.3,100,3.9307,26.328,111,95
993,101,2206.7,100,3.9285,25.751,111,95
994,101,2203.6,100,3.9263,26.268,111.5,95
995,101,2200.6,98,3.9242,26.786,112,95
996,101,2376.2,98,3.922,28.099,111.5,95
997,101,2551.9,99,3.9198,29.412,111,95
998,101,2308.8,99,3.9177,29.857,112,95
999,101,2065.7,97,3.9155,30.303,113,95
1000,101,1944.9,94,3.9133,29.681,113.3,95
1001,101,1824.1,93,3.9112,29.058,113.7,95
1002,101,1703.3,92,3.909,28.436,114,95
1003,101,1765.4,92,3.9068,25.111,113.3,95
1004,101,1827.5,94,3.9047,21.786,112.7,95
1005,101,1889.6,95,3.9025,18.462,112,95
1006,101,2095.3,96,3.9003,21.231,111.5,95
1007,101,2300.9,95,3.8982,24,111,95
1008,101,2376.7,93,3.896,24.85,111,95
1009,101,2452.4,93,3.8938,25.699,111,95
1010,101,2528.2,93,3.8917,26.549,111,95
1011,101,2572.8,93,3.8895,26.973,111.5,95
1012,101,2617.4,94,3.8873,27.397,112,95
1013,101,2436.9,97,3.8852,26.304,111.5,95
1014,101,2256.4,101,3.883,25.21,111,95
1015,101,2277.1,101,3.8808,26.69,110,95
1016,101,2297.9,98,3.8787,28.169,109,95
1017,101,2308.9,97,3.8765,27.537,110,95
1018,101,2320,97,3.8743,26.906,111,95
1019,101,1932.3,97,3.8722,24.882,111,95
1020,101,1544.7,95,3.87,22.857,111,95
1021,101,1157,95,3.862,20.833,111,95
1022,101,1213.2,95,3.854,22.292,110,95
1023,101,1269.5,97,3.846,23.751,109,95
1024,101,1325.7,97,3.838,25.21,108,95
1025,101,1662.2,96,3.83,27.168,107.5,95
1026,101,1998.7,96,3.822,29.126,107,95
1027,101,2455.4,97,3.814,27.384,107.5,95
1028,101,2912,97,3.806,25.641,108,95
1029,101,2798,97,3.798,25.062,108.3,95
1030,101,2683.9,100,3.79,24.483,108.7,95
1031,101,2569.8,101,3.782,23.904,109,95
1032,101,2520.4,100,3.774,24.098,109,94
1033,101,2471,99,3.766,24.291,109,94
1034,101,2298.4,98,3.758,22.444,108.7,94
1035,101,2125.8,99,3.75,20.597,108.3,94
1036,101,1953.1,99,3.742,18.75,108,94
1037,101,2076.4,100,3.734,21.272,108.7,94
1038,101,2199.7,99,3.726,23.794,109.3,94
1039,101,2323,98,3.718,26.316,110,94
1040,101,2418.3,97,3.71,26.258,109.5,94
1041,101,2513.6,97,3.702,26.201,109,94
1042,101,2485.9,96,3.694,25.866,107.5,95
1043,101,2458.2,98,3.686,25.532,106,95
1044,101,2340.1,101,3.678,24.803,106,95
1045,101,2222,100,3.67,24.075,106,95
1046,101,2103.9,98,3.662,23.346,106,95
1047,101,2141.8,96,3.654,23.673,106,95
1048,101,2179.6,95,3.646,24,106,94
1049,101,2178.9,95,3.638,23.246,105.3,94
1050,101,2178.1,95,3.63,22.493,104.7,94
1051,101,2177.3,96,3.622,21.739,104,94
1052,101,2173.5,97,3.614,22.398,104.7,95
1053,101,2169.8,95,3.606,23.057,105.3,95
1054,101,2166,96,3.598,23.715,106,95
1055,101,2157.9,97,3.59,23.669,106.5,95
1056,101,2149.9,97,3.582,23.622,107,95
1057,101,2212,97,3.574,25.7,107,95
1058,101,2274.1,96,3.566,27.778,107,95
1059,101,2270.2,95,3.558,27.29,107.3,95
1060,101,2266.4,94,3.55,26.803,107.7,95
1061,101,2262.6,94,3.542,26.316,108,94
1062,101,2226.3,94,3.534,27.177,107.5,94
1063,101,2190.1,93,3.526,28.037,107,95
1064,101,2329.8,92,3.518,26.95,106,95
1065,101,2469.4,92,3.51,25.862,105,94
1066,101,2316.6,92,3.502,25.975,105.5,94
1067,101,2163.9,92,3.494,26.087,106,95
1068,101,2226.9,93,3.486,26.805,107.5,95
1069,101,2289.8,94,3.478,27.523,109,95
1070,101,2315.1,93,3.47,27.827,109.3,95
1071,101,2340.4,91,3.462,28.132,109.7,95
1072,101,2365.6,92,3.454,28.436,110,95
1073,101,2205,92,3.446,27.376,110.5,95
1074,101,2044.4,92,3.438,26.316,111,95
1075,101,2095.4,94,3.43,26.491,111,95
1076,101,2146.3,95,3.422,26.667,111,95
1077,101,2196.6,94,3.414,26.549,111,95
1078,101,2246.9,93,3.406,26.432,111,95
1079,101,2240.1,93,3.398,26.671,111,95
1080,101,2233.3,93,3.39,26.91,111,95
1081,101,2226.4,93,3.3842,27.149,111,95
1082,101,2391.2,94,3.3783,24.444,111,95
1083,101,2555.9,94,3.3725,21.739,111,95
1084,101,2477.3,94,3.3667,23.003,111,95
1085,101,2398.8,94,3.3608,24.268,111,95
1086,101,2320.2,93,3.355,25.532,111,95
1087,101,2151.7,93,3.3492,25.424,111,95
1088,101,1983.2,96,3.3433,25.316,111,95
1089,101,2034.3,104,3.3375,26.172,111.5,95
1090,101,2085.5,109,3.3317,27.027,112,94
1091,101,2183.8,105,3.3258,26.565,112.3,94
1092,101,2282.2,100,3.32,26.103,112.7,95
1093,101,2380.5,98,3.3142,25.641,113,95
1094,101,2295.9,97,3.3083,25.808,113,95
1095,101,2211.2,95,3.3025,25.974,113,95
1096,101,2282.4,94,3.2967,25.435,113,95
1097,101,2353.5,96,3.2908,24.896,113,95
1098,101,2275.7,99,3.285,24.728,113,95
1099,101,2197.9,98,3.2792,24.559,113,95
1100,101,2120.1,96,3.2733,24.39,113,95
1101,101,2188.1,94,3.2675,24.961,112,95
1102,101,2256.1,92,3.2617,25.532,111,95
1103,101,2215.6,91,3.2558,25.252,110.7,95
1104,101,2175.1,92,3.25,24.972,110.3,95
1105,101,2134.5,97,3.2442,24.691,110,95
1106,101,2154.5,99,3.2383,25.221,110,95
1107,101,2174.5,98,3.2325,25.751,110,95
1108,101,2074.2,95,3.2267,24.362,110,95
1109,101,1973.8,95,3.2208,22.972,110,95
1110,101,1873.4,96,3.215,21.583,110,95
1111,101,2105.4,98,3.2092,24.49,109.5,95
1112,101,2337.4,100,3.2033,27.397,109,95
1113,101,2230.5,101,3.1975,26.914,109.5,95
1114,101,2123.6,101,3.1917,26.432,110,96
1115,101,2171.1,100,3.1858,27.922,110.5,95
1116,101,2218.5,99,3.18,29.412,111,95
1117,101,2372.5,97,3.1742,29.199,111.5,95
1118,101,2526.5,96,3.1683,28.986,112,95
1119,101,2104.8,98,3.1625,28.191,111.5,95
1120,101,1683,100,3.1567,27.397,111,95
1121,101,1696,98,3.1508,27.075,111.7,95
1122,101,1709,98,3.145,26.754,112.3,95
1123,101,1722,97,3.1392,26.432,113,95
1124,101,2054.8,95,3.1333,26.914,113.5,95
1125,101,2387.7,95,3.1275,27.397,114,96
1126,101,2370.4,97,3.1217,28.624,114,96
1127,101,2353.2,97,3.1158,29.851,114,95
1128,101,2533,96,3.11,30.55,114,95
1129,101,2712.8,94,3.1042,31.25,114,95
1130,101,2795,94,3.0983,30.55,113,95
1131,101,2877.1,94,3.0925,29.851,112,97
1132,101,2730.1,95,3.0867,26.453,112,97
1133,219,2583,95,3.0808,23.055,112,96
1134,318,2436,88,3.075,19.658,112,96
1135,318,2288.9,87,3.0692,16.26,112,96
1136,338,2067.3,94,3.0633,20.63,112,95
1137,338,1845.6,96,3.0575,25,112,95
1138,338,1903.8,95,3.0517,25.716,112,95
1139,338,1961.9,95,3.0458,26.432,112,95
1140,338,2047.9,94,3.04,26.393,111.3,95
1141,338,2133.8,94,3.0447,26.354,110.7,95
1142,338,2219.8,95,3.0493,26.316,110,95
1143,338,2108.8,96,3.054,25.978,109.5,96
1144,338,1997.7,97,3.0587,25.641,109,96
1145,338,2141.4,96,3.0633,26.905,109.5,96
1146,336,2285.2,94,3.068,28.169,110,96
1147,336,2429.1,92,3.0727,28.863,110.5,96
1148,338,2573,92,3.0773,29.557,111,96
1149,338,2648.4,93,3.082,29.704,114.5,96
1150,338,2723.8,93,3.0867,29.851,118,96
1151,338,2672.2,93,3.0913,30.154,119,96
1152,338,2620.6,94,3.096,30.457,120,97
