time,power,VO2,cadence,lactate,rf,heart_rate,saturation
1169,100,2463.8,93,10.159,31.915,110,97
1170,101,2304.8,94,10.15,30.883,110.1,97
1171,99,2145.9,93,10.141,29.851,110.6,97
1172,94,2168.8,91,10.133,29.705,110.5,97
1173,92,2191.7,90,10.124,29.56,110.3,97
1174,92,2214.7,89,10.115,29.414,110.6,96
1175,92,2237.6,89,10.107,29.268,109.8,96
1176,92,2173.8,89,10.098,27.735,110.5,96
1177,93,2109.9,89,10.089,26.201,110.2,96
1178,95,2222.4,90,10.081,28.026,109.9,96
1179,95,2334.8,91,10.072,29.851,109.9,96
1180,94,2217.5,91,10.063,28.879,109.6,96
1181,94,2100.2,91,10.055,27.907,109.6,96
1182,95,2077.1,91,10.046,24.777,109.9,96
1183,96,2054,91,10.037,21.648,109.9,96
1184,97,2030.9,92,10.029,18.519,110.2,96
1185,96,2049.4,91,10.02,21.004,109.8,96
1186,93,2068,90,10.011,23.489,110,96
1187,93,2086.6,90,10.003,25.974,109.5,96
1188,92,2035.9,89,9.994,25.133,109.2,96
1189,93,1985.3,89,9.9853,24.291,109.7,97
1190,94,1842.1,90,9.9767,22.688,109.6,96
1191,93,1699,90,9.968,21.084,109.1,97
1192,92,1555.8,89,9.9593,19.481,109.5,96
1193,94,2122.5,90,9.9507,23.439,109.3,96
1194,95,2689.3,90,9.942,27.397,109.1,96
1195,95,2605.5,91,9.9333,27.273,109.6,96
1196,96,2521.7,91,9.9247,27.149,109.4,96
1197,97,2405,91,9.916,25.762,109.6,96
1198,97,2288.4,92,9.9073,24.375,109.7,96
1199,97,2171.8,92,9.8987,22.989,110,96
1200,97,2193.7,92,9.89,25.645,110,96
1201,98,2215.6,92,9.899,28.302,110,96
1202,97,2173.7,92,9.908,29.002,109.5,96
1203,97,2131.8,92,9.917,29.703,109,96
1204,98,2103.9,92,9.926,28.241,109,96
1205,98,2076.1,92,9.935,26.779,109,96
1206,97,2048.2,92,9.944,25.316,109,96
1207,97,2084.4,91,9.953,23.373,108,96
1208,97,2120.5,91,9.962,21.429,107,96
1209,98,1996.3,92,9.971,21.978,108.3,96
1210,98,1872.1,92,9.98,22.527,109.7,96
1211,98,1747.9,92,9.989,23.077,111,96
1212,97,1686.9,92,9.998,21.795,111,96
1213,95,1625.9,91,10.007,20.513,111,96
1214,94,1565,91,10.016,19.231,111,96
1215,93,1708.6,90,10.025,21.119,110.7,96
1216,94,1852.3,90,10.034,23.008,110.3,96
1217,94,1995.9,90,10.043,24.896,110,96
1218,94,2180.4,90,10.052,24.594,111,96
1219,96,2364.9,91,10.061,24.291,112,97
1220,96,2516.9,91,10.07,25.42,112,97
1221,99,2668.9,92,10.079,26.549,112,97
1222,102,2601.8,94,10.088,26.849,112,97
1223,101,2534.8,94,10.097,27.149,112,97
1224,98,2426.3,93,10.106,25.201,113.5,97
1225,96,2317.8,91,10.115,23.252,115,97
1226,96,2209.2,91,10.124,21.303,116.5,97
1227,96,2100.7,91,10.133,19.355,118,97
1228,95,2132.7,91,10.142,22.893,117.5,97
1229,95,2164.7,91,10.151,26.432,117,97
1230,96,2098.3,91,10.16,27.502,113.5,97
1231,94,2031.9,91,10.169,28.571,110,98
1232,92,1932.1,89,10.178,28.571,108,98
1233,91,1832.3,88,10.187,28.571,106,98
1234,92,2040.6,88,10.196,28.571,107,98
1235,96,2249,90,10.205,28.571,108,97
1236,101,2308.9,93,10.214,28.304,110.5,97
1237,100,2368.7,93,10.223,28.037,113,97
1238,99,2298,93,10.232,27.593,113,97
1239,100,2227.2,93,10.241,27.149,113,97
1240,97,2199.6,92,10.25,27.274,112.3,97
1241,95,2172,91,10.259,27.398,111.7,97
1242,94,2144.4,90,10.268,27.523,111,97
1243,98,2257.4,91,10.277,28.047,109,97
1244,100,2370.4,92,10.286,28.571,107,97
1245,99,2375,93,10.295,26.016,105.3,97
1246,101,2379.6,93,10.304,23.461,103.7,97
1247,107,2384.2,96,10.313,20.906,102,97
1248,111,2024.4,98,10.322,20.41,106.3,97
1249,109,1664.6,98,10.331,19.914,110.7,97
1250,110,1304.9,98,10.34,19.417,115,97
1251,117,1892.4,99,10.349,23.994,115.5,97
1252,303,2479.8,118,10.358,28.571,116,97
1253,566,2373.9,143,10.367,29.592,115.5,97
1254,681,2268,152,10.376,30.612,115,97
1255,731,2368.9,159,10.385,29.869,114.5,97
1256,744,2469.8,164,10.394,29.126,114,97
1257,729,2399.5,162,10.403,29.948,114.5,97
1258,472,2329.3,157,10.412,30.769,115,97
1259,229,2132.3,148,10.421,29.603,115,97
1260,207,1935.3,124,10.43,28.436,115,97
1261,158,2184.6,101,10.427,30.261,116,97
1262,115,2433.9,94,10.424,32.086,117,97
1263,89,1648.2,87,10.421,39.216,117,97
1264,84,1969.3,83,10.419,34.242,117,97
1265,85,2290.5,84,10.416,29.268,117,97
1266,87,2193.3,84,10.413,32.598,117.5,97
1267,90,2096.1,86,10.41,35.928,118,97
1268,91,2358.2,88,10.407,36.951,119.5,97
1269,92,2620.3,89,10.404,37.975,121,97
1270,92,2927.3,90,10.402,45.455,125,97
1271,93,3185.3,90,10.399,53.571,130,97
1272,93,3183.9,90,10.396,46.523,131,97
1273,92,3182.6,89,10.393,39.474,132,97
1274,92,2863.9,89,10.39,36.364,134,97
1275,93,2756,90,10.387,34.575,135,97
1276,96,2648.2,91,10.385,32.787,136,97
1277,96,2561.3,91,10.382,31.028,138,97
1278,96,2474.3,91,10.379,29.268,140,97
1279,97,2707.5,92,10.376,29.94,140.5,97
1280,100,2940.7,93,10.373,30.612,141,97
1281,115,2962,100,10.37,29.195,140.5,97
1282,359,2983.4,121,10.368,27.778,140,97
1283,620,3071.9,139,10.365,29.433,139.5,97
1284,678,3160.4,149,10.362,31.088,139,97
1285,712,2914.1,158,10.359,28.359,138.3,97
1286,702,2667.9,158,10.356,25.63,137.7,97
1287,666,2421.7,152,10.354,22.901,137,97
1288,424,2853.8,147,10.351,28.496,137,97
1289,192,3285.9,125,10.348,34.091,137,97
1290,153,3361.6,88,10.345,35.088,137,97
1291,108,3366.8,78,10.342,35.508,136.5,97
1292,85,3372.1,83,10.339,35.928,136,97
1293,82,3151.7,82,10.337,36.483,136,96
1294,82,2931.2,81,10.334,37.037,136,96
1295,82,3396.2,82,10.331,44.444,137,96
1296,82,3232,82,10.328,48,137,96
1297,82,2820,82,10.325,44.776,140,96
1298,82,2790.8,82,10.322,42.658,141,96
1299,82,2761.5,82,10.319,40.541,142,96
1300,84,4021.8,82,10.317,52.174,144,96
1301,86,3893.9,84,10.314,50.847,144,96
1302,88,3668.7,85,10.311,44.654,144,96
1303,90,3443.6,87,10.308,38.462,144,96
1304,91,3258.1,88,10.305,35.928,145,96
1305,91,3194.8,89,10.303,34.448,145.5,96
1306,91,3131.5,88,10.3,32.967,146,96
1307,93,3103.5,89,10.297,33.058,147,96
1308,96,3075.6,91,10.294,33.149,148,96
1309,95,3150.8,91,10.291,33.334,149,96
1310,95,3226,91,10.288,33.52,150,96
1311,115,2965.5,93,10.286,28.388,149.5,96
1312,382,2704.9,120,10.283,23.256,149,96
1313,656,3302.7,147,10.28,29.592,149,97
1314,691,3900.5,153,10.277,35.928,149,97
1315,684,3836.6,157,10.274,34.448,148.5,97
1316,641,3772.8,151,10.271,32.967,148,97
1317,598,3692.8,143,10.268,34.235,147.5,97
1318,392,3612.9,140,10.266,35.503,147,98
1319,186,3646.9,129,10.263,37.267,147,98
1320,147,3603.5,92,10.26,38.114,147,98
1321,105,3560.2,70,10.263,38.961,147,98
1322,82,3305.9,76,10.267,38.961,147,98
1323,77,3049.7,79,10.27,40.17,146.5,98
1324,78,2793.6,78,10.273,41.379,146,98
1325,79,3382.2,79,10.277,45.802,146,98
1326,80,3245.3,80,10.28,43.035,147,98
1327,82,3108.3,81,10.283,40.268,148,98
1328,82,3222.2,82,10.287,44.776,149,98
1329,82,3779.8,82,10.29,55.556,150,98
1330,84,4502.4,83,10.293,58.824,150,98
1331,87,4038.3,85,10.297,58.252,150,98
1332,91,3757.2,87,10.3,49.18,152,98
1333,93,3478.2,89,10.303,39.083,151.5,98
1334,93,3199.2,90,10.307,28.986,151,98
1335,94,3224.8,90,10.31,35.472,151.5,97
1336,93,3250.4,90,10.313,41.958,152,97
1337,90,2807,88,10.317,33.174,153.5,97
1338,90,2363.5,87,10.32,24.39,155,97
1339,92,3222,88,10.323,32.603,154.5,97
1340,94,4080.4,89,10.327,40.816,154,97
1341,206,3677.6,99,10.33,36.364,155,97
1342,467,3627.4,125,10.333,37.05,155,97
1343,641,3577.1,146,10.337,37.736,155,97
1344,668,3689.6,153,10.34,37.05,154.5,97
1345,662,3802,152,10.343,36.364,154,97
1346,623,3731.1,146,10.347,38.462,153,97
1347,477,3524.6,139,10.35,38.839,152.5,97
1348,275,3318.2,135,10.353,39.216,152,97
1349,167,3354.1,109,10.357,37.736,151,97
1350,125,3419.5,79,10.36,36.109,150.5,97
1351,91,3484.9,75,10.363,34.483,150,97
1352,83,3401.3,79,10.367,35.205,150,97
1353,90,3317.7,85,10.37,35.928,150,97
1354,92,3318.8,88,10.373,41.379,150,97
1355,93,3554.3,89,10.377,49.18,149,97
1356,94,3653.1,90,10.38,49.18,149.5,97
1357,95,3751.9,91,10.383,49.18,150,97
1358,95,3447.3,90,10.387,60.606,150,97
1359,95,3822,90,10.39,61.856,151,97
1360,97,3196.7,91,10.393,45.802,154,97
1361,97,3401,92,10.397,50.42,154,97
1362,97,3730.8,92,10.4,46.875,152,97
1363,99,3570.7,92,10.403,43.572,153,97
1364,99,3410.7,92,10.407,40.268,154,97
1365,99,3230.7,93,10.41,37.781,154,97
1366,99,3050.8,93,10.413,35.294,154,97
1367,100,3696.8,93,10.417,38.71,157,97
1368,103,3737.8,93,10.42,43.165,158,97
1369,105,3750.4,95,10.423,39.765,158.5,97
1370,108,3763,97,10.427,36.364,159,97
1371,193,3734,100,10.43,38.59,158,97
1372,382,3705,110,10.433,40.816,157,97
1373,561,3150,129,10.437,33.452,157,97
1374,645,2594.9,145,10.44,26.087,157,97
1375,643,4204.3,149,10.443,40.816,156,97
1376,601,4093.3,143,10.447,40.408,155.5,97
1377,471,3982.3,138,10.45,40,155,97
1378,278,3854.3,133,10.453,42.553,155,97
1379,163,3783.1,100,10.457,41.547,155,97
1380,117,3711.9,71,10.46,40.541,155,97
1381,89,3716.6,77,10.472,40,154,97
1382,82,3701.6,82,10.483,40.408,154,97
1383,83,3686.5,82,10.495,40.816,154,97
1384,86,3591,83,10.507,41.667,153,97
1385,88,3350.5,86,10.518,51.282,155,97
1386,91,3327,88,10.53,48.368,155,97
1387,93,3303.4,89,10.542,45.455,155,97
1388,94,3454.5,90,10.553,58.824,155,97
1389,95,3932.7,90,10.565,63.158,155,97
1390,96,3914.6,91,10.577,58.252,155,96
1391,97,3240.8,92,10.588,47.244,155,95
1392,98,3965.1,92,10.6,51.282,158,95
1393,97,3653.1,92,10.612,45.249,158,95
1394,99,3341.2,92,10.623,39.216,158,95
1395,102,3486.3,93,10.635,39.735,155,94
1396,103,3506.7,95,10.647,39.098,155.5,95
1397,102,3527,94,10.658,38.462,156,95
1398,102,3249.4,94,10.67,33.52,157,95
1399,104,3426.3,94,10.682,35.628,157.5,95
1400,108,3603.1,96,10.693,37.736,158,95
1401,392,3743.6,122,10.705,38.099,158.5,96
1402,657,3884.2,150,10.717,38.462,159,96
1403,647,3696.4,151,10.728,39.474,157,96
1404,651,3703.7,150,10.74,40.285,156.5,96
1405,625,3711.1,146,10.752,41.096,156,96
1406,570,3213.9,138,10.763,33.423,156,96
1407,360,2716.7,131,10.775,25.751,156,96
1408,178,3414.8,129,10.787,30.419,155.5,96
1409,153,4113,107,10.798,35.088,155,96
1410,107,3815.1,80,10.81,40.541,155,96
1411,75,3735.9,75,10.822,40.138,154.5,97
1412,64,3656.7,73,10.833,39.735,154,97
1413,72,3500.6,73,10.845,40,153,97
1414,81,3154.9,78,10.857,48.387,153,97
1415,85,3415.3,82,10.868,48.194,153,97
1416,88,3675.7,84,10.88,48,153,97
1417,88,3401,86,10.892,44.776,155,97
1418,91,3738.9,87,10.903,61.224,156,96
1419,94,3642.9,89,10.915,51.724,156,97
1420,94,3960.5,90,10.927,60,155,97
1421,95,3720.5,90,10.938,47.857,156.5,97
1422,96,3480.6,91,10.95,35.714,158,97
1423,94,3493.4,90,10.962,37.037,158,96
1424,93,3663.5,89,10.973,38.927,157.5,96
1425,96,3833.6,90,10.985,40.816,157,96
1426,92,3784.8,90,10.997,40.816,158,96
1427,89,3797.7,88,11.008,41.098,158,96
1428,90,3810.7,88,11.02,41.379,158,96
1429,92,3456.3,89,11.032,42.254,158,96
1430,93,3528.8,90,11.043,41.96,158,96
1431,91,3601.3,89,11.055,41.667,158,96
1432,91,3120.5,89,11.067,37.037,158,96
1433,92,3346.6,89,11.078,38.255,158.5,96
1434,93,3572.7,89,11.09,39.474,159,97
1435,92,3669.9,89,11.102,39.216,158,97
1436,90,3559.6,88,11.113,34.993,157.7,97
1437,87,3449.4,87,11.125,30.771,157.3,97
1438,86,3339.1,84,11.137,26.549,157,97
1439,88,3056.8,85,11.148,31.746,156,97
1440,90,3428,87,11.16,35.481,156,97
1441,91,3799.2,88,11.159,39.216,156,97
1442,93,3448.2,89,11.158,34.112,154.7,97
1443,94,3097.3,90,11.157,29.008,153.3,97
1444,93,2746.3,90,11.156,23.904,152,97
1445,93,3758.7,89,11.155,37.037,151,97
1446,94,3855.4,89,11.154,38.789,151,97
1447,95,3952,90,11.153,40.541,151,97
1448,98,3656.8,92,11.152,38.961,150,97
1449,99,3529.5,93,11.151,38.348,150,97
1450,96,3402.3,92,11.15,37.736,150,97
1451,95,3525.8,91,11.149,41.096,149,97
1452,94,3332.5,91,11.148,39.535,148,97
1453,94,3139.2,91,11.147,37.975,147,97
1454,93,3219.8,90,11.146,35.936,146.5,97
1455,92,3300.3,89,11.145,33.898,146,97
1456,92,2987.2,89,11.144,32.609,145,97
1457,94,3291.6,89,11.143,36.304,144,97
1458,96,3596.1,91,11.142,40,143,97
1459,98,3197.7,92,11.141,35.385,143,97
1460,102,2799.2,93,11.14,30.769,143,97
1461,103,3105.5,95,11.139,33.457,142.5,97
1462,102,3411.8,95,11.138,36.145,142,97
1463,103,2761.2,95,11.137,29.225,140.5,97
1464,101,2110.6,94,11.136,22.305,139,97
1465,99,2790.8,93,11.135,31.02,138,97
1466,100,3471,93,11.134,39.735,137,97
1467,101,3235.2,94,11.133,37.975,137,97
1468,101,3232.7,94,11.132,38.987,137,97
1469,100,3230.2,94,11.131,40,137,97
1470,100,3172.6,93,11.13,38.462,135,97
1471,100,3073.6,93,11.129,38.711,134,97
1472,101,2974.5,94,11.128,38.961,133,97
1473,101,2577.6,94,11.127,32.033,131,97
1474,99,2180.7,93,11.126,25.105,129,97
1475,99,2615.1,93,11.125,30.409,129,97
1476,100,3049.5,93,11.124,35.714,129,97
1477,99,2977.4,93,11.123,35.929,129.5,97
1478,98,2905.2,92,11.122,36.145,130,97
1479,99,2642,92,11.121,31.347,130,97
1480,99,2378.7,93,11.12,26.549,130,97
1481,98,2638.2,93,11.119,28.58,129.5,97
1482,97,2897.7,92,11.118,30.612,129,97
1483,96,2874.7,92,11.117,31.61,128,97
1484,96,2851.6,91,11.116,32.609,127,97
1485,96,2513.8,91,11.115,28.191,126.3,97
1486,97,2176.1,92,11.114,23.773,125.7,97
1487,97,1838.4,91,11.113,19.355,125,97
1488,99,2343,92,11.112,24.241,121.5,97
1489,103,2847.5,94,11.111,29.126,118,97
1490,102,2803.1,95,11.11,27.55,121.5,97
1491,100,2758.7,93,11.109,25.974,125,97
1492,100,2745.3,93,11.108,28.531,124,97
1493,99,2732,93,11.107,31.088,123,97
1494,100,2716.7,93,11.106,31.334,122.5,97
1495,102,2701.4,94,11.105,31.579,122,97
1496,104,2707.1,95,11.104,31.919,120,97
1497,105,2712.7,95,11.103,32.258,117.5,97
1498,105,2642.1,96,11.102,31.129,116.7,97
1499,104,2571.6,96,11.101,30,116.6,97
1500,103,2528.3,95,11.1,28.453,117,97
1501,104,2485,95,11.091,26.906,116.7,97
1502,104,2364.9,95,11.082,28.159,116.4,97
1503,105,2244.8,95,11.073,29.412,116.3,97
1504,106,2155,95,11.065,29.934,116.8,97
1505,105,2065.2,96,11.056,30.457,116.5,97
1506,103,2087,95,11.047,29.313,116.5,97
1507,105,2108.7,95,11.038,28.169,115.6,97
1508,109,2199.8,97,11.029,27.598,115.8,97
1509,108,2290.8,98,11.02,27.027,115.8,97
1510,105,2339.7,96,11.012,27.277,115.5,97
1511,105,2388.6,96,11.003,27.528,116.2,97
1512,106,2437.5,96,10.994,27.778,115.6,97
1513,105,2346.9,96,10.985,28.889,115.4,97
1514,104,2256.4,95,10.976,30,115.8,97
1515,102,2298.3,94,10.967,29.019,115.5,97
1516,101,2340.3,94,10.959,28.037,115.6,97
1517,101,2384.1,93,10.95,28.653,115.5,97
1518,100,2427.8,93,10.941,29.268,115.7,97
1519,101,2513.8,93,10.932,26.539,115.5,97
1520,102,2599.7,94,10.923,23.81,115,97
1521,102,2340.6,95,10.915,22.54,115.5,97
1522,102,2081.4,94,10.906,21.27,115.4,97
1523,101,1822.3,94,10.897,20,114.5,97
1524,102,2188.4,94,10.888,25.707,114.8,97
1525,104,2554.6,95,10.879,31.414,114.7,97
1526,104,2561.7,95,10.87,31.091,115.3,97
1527,105,2568.8,95,10.861,30.769,114.8,97
1528,108,2530.6,97,10.853,28.777,115.1,97
1529,112,2492.4,99,10.844,26.785,114.8,97
1530,115,2454.2,100,10.835,24.793,114.9,96
1531,114,2484.3,100,10.826,27.703,114.7,96
1532,110,2514.3,99,10.817,30.612,114.8,96
1533,107,2361.1,98,10.808,30.691,114.3,96
1534,106,2207.9,97,10.8,30.769,114.4,96
1535,107,2254,96,10.791,30.303,114.6,96
1536,109,2208.4,97,10.782,29.636,114.2,96
1537,111,2162.9,98,10.773,28.969,114.1,96
1538,110,2117.3,98,10.764,28.302,114.4,96
1539,109,2169,98,10.756,28.644,114,96
1540,109,2220.7,98,10.747,28.986,114.9,96
1541,108,2355.9,98,10.738,28.446,114.5,96
1542,106,2491.2,97,10.729,27.907,114.6,96
1543,107,2348.9,96,10.72,30.62,114.5,96
1544,108,2206.6,96,10.711,33.333,115,95
1545,107,2227.1,97,10.703,32.456,115,95
1546,107,2247.7,96,10.694,31.579,115,95
1547,107,2272.2,96,10.685,30.568,114.5,95
1548,107,2296.8,96,10.676,29.557,114,95
1549,107,2315.3,97,10.667,29.484,114,95
1550,108,2333.9,97,10.658,29.412,114,95
1551,108,2132.3,97,10.65,26.342,114,95
1552,107,1930.7,97,10.641,23.272,114,95
1553,106,1729.1,96,10.632,20.202,114,95
1554,107,2092.9,96,10.623,25.101,114.5,95
1555,107,2456.7,97,10.614,30,115,95
1556,107,2438.9,97,10.605,27.821,115,95
1557,108,2421,97,10.596,25.641,115,95
1558,107,2549.4,97,10.588,26.213,115,95
1559,104,2677.8,96,10.579,26.786,115,95
1560,102,2539.3,95,10.57,27.154,115,95
1561,101,2400.7,94,10.576,27.523,115,95
1562,103,2263.6,94,10.583,27.586,115,95
1563,106,2126.5,96,10.589,27.65,115,95
1564,106,2179.3,96,10.595,28.049,115,95
1565,104,2232.1,96,10.602,28.447,115,95
1566,103,2284.9,95,10.608,28.846,115,95
1567,104,2266.5,95,10.614,31.414,116,95
1568,103,2291,95,10.621,31.836,116,95
1569,104,2315.6,95,10.627,32.258,116,95
1570,105,2313.5,96,10.633,30.089,115.7,95
1571,105,2311.4,96,10.64,27.92,115.3,95
1572,105,2309.3,96,10.646,25.751,115,95
1573,107,2274.9,96,10.652,26.328,115,95
1574,108,2240.6,97,10.659,26.906,115,95
1575,110,2273.8,98,10.665,30.027,115,95
1576,109,2307,98,10.671,33.149,115,95
1577,110,2016.1,98,10.678,32.968,115,95
1578,110,1725.2,98,10.684,32.787,115,95
1579,109,2799.7,98,10.69,36.81,116,95
1580,107,2434.4,97,10.697,31.141,116,95
1581,107,2069,97,10.703,25.471,116,95
1582,110,1703.7,97,10.709,19.802,116,95
1583,110,2150,98,10.716,25.608,115.5,95
1584,109,2596.2,98,10.722,31.414,115,95
1585,107,2506.8,97,10.728,27.373,114.3,95
1586,106,2417.3,96,10.735,23.333,113.7,95
1587,106,2327.9,96,10.741,19.293,113,95
1588,106,2276.2,96,10.747,24.875,113,95
1589,108,2224.5,97,10.754,30.457,113,95
1590,109,2309.2,97,10.76,30.228,113,94
1591,109,2394,98,10.766,30,113,95
1592,108,2401.9,97,10.773,30.152,113,94
1593,108,2409.8,97,10.779,30.303,113,94
1594,107,2355.6,97,10.785,29.506,113,94
1595,107,2301.5,97,10.792,28.708,113,94
1596,108,2282.9,97,10.798,29.132,113,94
1597,108,2264.2,97,10.804,29.557,113,94
1598,108,2233.3,97,10.811,30.007,113.5,95
1599,109,2202.5,97,10.817,30.457,114,95
1600,111,2222.8,98,10.823,29.446,113.5,95
1601,112,2243.2,99,10.83,28.436,113,95
1602,113,2299.6,100,10.836,28.303,112.7,95
1603,114,2355.9,100,10.842,28.17,112.3,95
1604,115,2412.3,101,10.849,28.037,112,95
1605,112,2266.8,100,10.855,30.612,113,95
1606,108,2289.3,98,10.861,29.978,113,95
1607,104,2311.7,95,10.868,29.343,113,95
1608,105,2334.2,95,10.874,28.708,113,95
1609,109,2446.9,97,10.88,29.132,112.5,95
1610,110,2559.6,98,10.887,29.557,112,95
1611,107,2529.9,97,10.893,29.201,112,95
1612,106,2500.3,96,10.899,28.846,112,95
1613,109,2351.4,97,10.906,29.275,112.5,95
1614,110,2202.5,98,10.912,29.703,113,95
1615,110,2223.8,98,10.918,31.518,113,95
1616,109,2245.1,98,10.925,33.333,113,95
1617,109,2273.9,98,10.931,32.967,114,95
1618,108,2256.2,97,10.937,32.028,114,95
1619,107,2238.5,97,10.944,31.088,114,95
1620,104,2189.5,96,10.95,32.785,114,95
1621,103,2140.6,95,10.939,34.483,114,95
1622,105,2019.8,95,10.929,31.195,114,95
1623,105,1899.1,95,10.918,27.907,114,95
1624,106,2169.9,95,10.907,29.182,113.5,95
1625,108,2440.7,97,10.897,30.457,113,95
1626,106,2160.2,98,10.886,26.994,112.7,95
1627,100,1879.7,95,10.875,23.53,112.3,95
1628,97,1599.2,92,10.865,20.067,112,95
1629,100,2204.2,93,10.854,26.608,111.5,95
1630,103,2809.3,95,10.843,33.149,111,95
1631,102,2673.7,94,10.833,32.532,112.5,95
1632,101,2538.1,94,10.822,31.915,114,95
1633,102,2535.4,94,10.811,33.1,114.5,95
1634,105,2532.8,95,10.801,34.286,115,95
1635,108,2550.4,97,10.79,34.884,115,94
1636,111,2552.1,98,10.779,33.315,114,94
1637,114,2553.7,100,10.769,31.746,113,94
1638,114,2450.5,100,10.758,33.114,113,94
1639,110,2347.2,99,10.747,34.483,113,94
1640,109,2337.6,98,10.737,35.314,113.5,94
1641,108,2328.1,97,10.726,36.145,114,94
1642,107,2286,97,10.715,36.145,114,94
1643,104,2264.7,96,10.705,35.021,114,94
1644,104,2243.4,95,10.694,33.898,114,94
1645,106,2071.9,96,10.683,32.907,114,94
1646,105,1900.3,96,10.673,31.915,114,94
1647,104,1946.1,95,10.662,33.1,114.5,95
1648,105,1991.8,95,10.651,34.286,115,95
1649,107,2154.1,97,10.641,31.706,115,95
1650,108,2316.5,98,10.63,29.126,115,95
1651,107,2221.5,97,10.619,28.986,114.5,95
1652,105,2126.6,95,10.609,28.846,114,95
1653,104,2222.3,95,10.598,30.907,114,95
1654,105,2317.9,95,10.587,32.967,114,95
1655,104,2185.4,95,10.577,33.708,113,95
1656,104,2062.8,95,10.566,31.072,113,95
1657,104,1940.1,95,10.555,28.436,113,95
1658,106,2165.1,96,10.545,28.996,113.5,95
1659,106,2390.1,96,10.534,29.557,114,95
1660,104,2200.8,95,10.523,26.822,114,95
1661,105,2011.5,95,10.513,24.087,114,95
1662,104,1822.1,95,10.502,21.352,114,95
1663,103,2096.8,94,10.491,24.375,114,95
1664,107,2371.4,95,10.481,27.397,114,95
1665,109,2467.1,97,10.47,28.069,114.3,95
1666,108,2562.7,97,10.459,28.74,114.7,95
1667,114,2658.4,98,10.449,29.412,115,95
1668,135,2513.4,106,10.438,29.857,115,95
1669,408,2368.5,131,10.427,30.303,115,95
1670,665,2307.3,150,10.417,30.612,114,95
1671,695,2242.3,155,10.406,29.887,113.7,95
1672,720,2177.3,161,10.395,29.161,113.3,95
1673,695,2112.4,158,10.385,28.436,113,95
1674,647,2139.1,150,10.374,29.603,113,95
1675,418,2165.8,149,10.363,30.769,113,95
1676,206,2128.8,133,10.353,39.216,113,95
1677,168,2089.5,92,10.342,34.314,114.5,95
1678,121,2050.1,75,10.331,29.412,116,95
1679,88,2446.2,81,10.321,31.655,116.5,95
1680,72,2842.3,78,10.31,33.898,117,95
1681,69,2768.6,75,10.308,33.709,117.5,95
1682,75,2694.9,76,10.306,33.52,118,95
1683,84,2357.3,81,10.304,35.714,117,95
1684,90,2089,87,10.303,32.008,117.5,96
1685,91,1820.7,87,10.301,28.302,118,96
1686,93,1847.9,88,10.299,27.678,119,96
1687,94,1875.1,90,10.297,27.055,120,96
1688,97,1902.3,91,10.295,26.432,121,96
1689,98,2517.5,92,10.293,42.553,124,96
1690,98,3411.7,92,10.292,60,129,96
1691,99,3346.6,93,10.29,50.548,129,96
1692,100,3281.4,93,10.288,41.096,129,96
1693,100,3107.7,93,10.286,38.71,132,96
1694,99,2764.4,93,10.284,36.4,133,96
1695,99,2421,93,10.282,34.091,134,96
1696,100,2475.6,93,10.281,34.188,135,96
1697,101,2530.2,93,10.279,34.286,136,96
1698,187,2779.3,95,10.277,35.088,138,96
1699,413,2601.1,112,10.275,31.328,139,95
1700,599,2422.9,136,10.273,27.569,140,95
1701,644,2244.7,147,10.271,23.81,141,95
1702,641,2958.8,148,10.27,29.869,141,95
1703,624,3673,145,10.268,35.928,141,95
1704,507,3704.5,142,10.266,35.714,140,95
1705,307,3586.2,144,10.264,36.725,139.5,95
1706,191,3467.9,126,10.262,37.736,139,95
1707,148,3227.6,92,10.261,36.515,138.5,95
1708,108,2987.3,83,10.259,35.294,138,95
1709,88,2923.1,86,10.257,33.333,137,95
1710,86,3069.9,84,10.255,33.15,136.5,96
1711,91,3216.8,87,10.253,32.967,136,96
1712,95,3165,90,10.251,34.556,136,96
1713,97,3113.1,91,10.25,36.145,136,96
1714,101,2812.9,93,10.248,43.165,137,96
1715,101,3250.2,94,10.246,46.875,137,96
1716,100,2985.2,93,10.244,41.956,137.5,96
1717,102,2720.2,93,10.242,37.037,138,96
1718,105,2657.3,95,10.24,35.661,139,96
1719,105,2594.4,96,10.239,34.286,140,95
1720,104,2820,95,10.237,33.359,140,95
1721,105,3045.6,95,10.235,32.432,140,95
1722,106,4516,96,10.233,51.724,141,95
1723,107,3626.7,96,10.231,40.816,144,95
1724,109,3450.3,97,10.229,40.145,144,95
1725,109,3273.8,97,10.227,39.474,144,95
1726,106,3140.9,96,10.226,36.364,146,95
1727,105,3220.9,96,10.224,38.182,147,95
1728,218,3301,104,10.222,40,148,95
1729,435,3288.6,122,10.22,38.868,148.5,95
1730,584,3276.2,136,10.218,37.736,149,95
1731,628,3356.5,144,10.216,37.975,149,95
1732,624,3395,146,10.215,37.737,149.5,95
1733,608,3433.5,144,10.213,37.5,150,95
1734,483,3220.1,138,10.211,34.483,150,95
1735,276,3331.2,135,10.209,37.512,150,96
1736,159,3442.3,111,10.207,40.541,150,96
1737,118,3437.1,86,10.206,38.234,149.5,96
1738,95,3431.9,87,10.204,35.928,149,96
1739,88,3249.3,87,10.202,38.961,149,96
1740,89,3359.1,86,10.2,40.17,149,96
